STATUS | wrapper  | 2018/07/25 16:45:46 | --> Wrapper Started as Daemon
INFO   | jvm 1    | 2018/12/10 21:49:25 | web - 2018-12-10 21:49:25,517 [qtp1435909461-23] INFO  i.u.w.w.controller.PluginController - PluginPageLink return => {"time":"72 ms","results":[]}
INFO   | jvm 1    | 2018/12/10 21:49:29 | web - 2018-12-10 21:49:29,240 [qtp1435909461-26] INFO  i.u.w.w.c.SequenceController - Build From Title Software patent
INFO   | jvm 1    | 2018/12/10 21:49:29 | web - 2018-12-10 21:49:29,288 [qtp1435909461-26] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/10 21:49:29 | web - 2018-12-10 21:49:29,325 [qtp1435909461-26] INFO  i.u.w.course.search.PageServiceImpl - getPagesNoSql() total pageRequest => 6 
INFO   | jvm 1    | 2018/12/10 21:49:29 | web - 2018-12-10 21:49:29,572 [qtp1435909461-26] INFO  i.u.w.course.search.PageServiceImpl - getPagesNoSql() present in NoSql => 3
INFO   | jvm 1    | 2018/12/10 21:49:29 | web - 2018-12-10 21:49:29,572 [qtp1435909461-26] INFO  i.u.w.course.search.PageServiceImpl - getPagesNoSql() present in MySql => 0
INFO   | jvm 1    | 2018/12/10 21:49:29 | web - 2018-12-10 21:49:29,572 [qtp1435909461-26] INFO  i.u.w.course.search.PageServiceImpl - getPagesNoSql() present in Wikipedia => 0
INFO   | jvm 1    | 2018/12/10 21:49:29 | web - 2018-12-10 21:49:29,627 [qtp1435909461-26] INFO  i.u.w.course.search.PageServiceImpl - getPagesNoSql() total pageRequest => 67 
INFO   | jvm 1    | 2018/12/10 21:49:29 | web - 2018-12-10 21:49:29,895 [qtp1435909461-26] INFO  i.u.w.course.search.PageServiceImpl - getPagesNoSql() present in NoSql => 40
INFO   | jvm 1    | 2018/12/10 21:49:29 | web - 2018-12-10 21:49:29,896 [qtp1435909461-26] INFO  i.u.w.course.search.PageServiceImpl - getPagesNoSql() present in MySql => 0
INFO   | jvm 1    | 2018/12/10 21:49:29 | web - 2018-12-10 21:49:29,896 [qtp1435909461-26] INFO  i.u.w.course.search.PageServiceImpl - getPagesNoSql() total pageRequest => 9 
INFO   | jvm 1    | 2018/12/10 21:49:30 | web - 2018-12-10 21:49:29,962 [qtp1435909461-26] INFO  i.u.w.course.search.PageServiceImpl - getPagesNoSql() present in NoSql => 1
INFO   | jvm 1    | 2018/12/10 21:49:30 | web - 2018-12-10 21:49:29,963 [qtp1435909461-26] INFO  i.u.w.course.search.PageServiceImpl - getPagesNoSql() present in MySql => 0
INFO   | jvm 1    | 2018/12/10 21:49:30 | web - 2018-12-10 21:49:29,963 [qtp1435909461-26] INFO  i.u.w.course.search.PageServiceImpl - getPagesNoSql() present in Wikipedia => 0
INFO   | jvm 1    | 2018/12/10 21:49:30 | web - 2018-12-10 21:49:29,963 [qtp1435909461-26] INFO  i.u.w.course.search.PageServiceImpl - getPagesNoSql() present in Wikipedia => 0
INFO   | jvm 1    | 2018/12/10 21:49:33 | web - 2018-12-10 21:49:33,825 [qtp1435909461-26] INFO  i.u.w.c.g.SequencingGraphServiceImpl - Starting building graph
INFO   | jvm 1    | 2018/12/10 21:49:33 | web - 2018-12-10 21:49:33,865 [qtp1435909461-26] INFO  i.u.w.c.g.SequencingGraphServiceImpl - Sequencing graph built in 40 ms.
INFO   | jvm 1    | 2018/12/10 21:49:33 | web - 2018-12-10 21:49:33,865 [qtp1435909461-26] INFO  i.u.w.c.g.SequencingGraphServiceImpl - Starting Force Atlas 2 algorithm
INFO   | jvm 1    | 2018/12/10 21:49:36 | web - 2018-12-10 21:49:36,036 [qtp1435909461-26] INFO  i.u.w.c.g.SequencingGraphServiceImpl - Force atlas completed in 2171 ms.
INFO   | jvm 1    | 2018/12/10 21:49:36 | web - 2018-12-10 21:49:36,036 [qtp1435909461-26] INFO  i.u.w.c.g.SequencingGraphServiceImpl - Starting gexf file export
INFO   | jvm 1    | 2018/12/10 21:49:36 | web - 2018-12-10 21:49:36,043 [qtp1435909461-26] INFO  i.u.w.c.g.SequencingGraphServiceImpl - Gexf exported in 7 ms.
INFO   | jvm 1    | 2018/12/10 21:49:36 | web - 2018-12-10 21:49:36,043 [qtp1435909461-26] INFO  i.u.w.w.c.SequenceController - Build Time 6803 ms
INFO   | jvm 1    | 2018/12/11 23:20:42 | web - 2018-12-11 23:20:42,421 [qtp1435909461-284] INFO  i.u.w.w.controller.CourseController - servlet createTopic
INFO   | jvm 1    | 2018/12/11 23:21:03 | web - 2018-12-11 23:21:03,273 [qtp1435909461-284] INFO  i.u.w.w.controller.CourseController - servlet updateTopic
INFO   | jvm 1    | 2018/12/11 23:21:25 | web - 2018-12-11 23:21:25,461 [qtp1435909461-283] INFO  i.u.w.c.g.SocialNetworkGraphServiceImpl - Starting building hitting pages network graph
INFO   | jvm 1    | 2018/12/11 23:21:25 | web - 2018-12-11 23:21:25,561 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:25 | web - 2018-12-11 23:21:25,642 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:25 | web - 2018-12-11 23:21:25,671 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:25 | web - 2018-12-11 23:21:25,676 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:25 | web - 2018-12-11 23:21:25,681 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:25 | web - 2018-12-11 23:21:25,685 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:25 | web - 2018-12-11 23:21:25,693 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:25 | web - 2018-12-11 23:21:25,704 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:25 | web - 2018-12-11 23:21:25,716 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:25 | web - 2018-12-11 23:21:25,731 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:25 | web - 2018-12-11 23:21:25,741 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:25 | web - 2018-12-11 23:21:25,798 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:25 | web - 2018-12-11 23:21:25,809 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:25 | web - 2018-12-11 23:21:25,820 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:25 | web - 2018-12-11 23:21:25,833 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:25 | web - 2018-12-11 23:21:25,840 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:25 | web - 2018-12-11 23:21:25,850 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:25 | web - 2018-12-11 23:21:25,858 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:25 | web - 2018-12-11 23:21:25,864 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:25 | web - 2018-12-11 23:21:25,868 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:25 | web - 2018-12-11 23:21:25,889 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:25 | web - 2018-12-11 23:21:25,904 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:25 | web - 2018-12-11 23:21:25,909 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:25 | web - 2018-12-11 23:21:25,922 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:25 | web - 2018-12-11 23:21:25,928 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:25 | web - 2018-12-11 23:21:25,935 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:25 | web - 2018-12-11 23:21:25,948 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:26 | web - 2018-12-11 23:21:25,967 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:26 | web - 2018-12-11 23:21:26,008 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:26 | web - 2018-12-11 23:21:26,017 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:26 | web - 2018-12-11 23:21:26,022 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:26 | web - 2018-12-11 23:21:26,030 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:26 | web - 2018-12-11 23:21:26,036 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:26 | web - 2018-12-11 23:21:26,042 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:26 | web - 2018-12-11 23:21:26,047 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:26 | web - 2018-12-11 23:21:26,063 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:26 | web - 2018-12-11 23:21:26,075 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:26 | web - 2018-12-11 23:21:26,082 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:26 | web - 2018-12-11 23:21:26,105 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:26 | web - 2018-12-11 23:21:26,470 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:26 | web - 2018-12-11 23:21:26,477 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:26 | web - 2018-12-11 23:21:26,487 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:26 | web - 2018-12-11 23:21:26,504 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:26 | web - 2018-12-11 23:21:26,523 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:26 | web - 2018-12-11 23:21:26,869 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:26 | web - 2018-12-11 23:21:26,875 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:26 | web - 2018-12-11 23:21:26,953 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:26 | web - 2018-12-11 23:21:26,964 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:27 | web - 2018-12-11 23:21:27,064 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:27 | web - 2018-12-11 23:21:27,070 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:27 | web - 2018-12-11 23:21:27,074 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:27 | web - 2018-12-11 23:21:27,123 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:27 | web - 2018-12-11 23:21:27,129 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:27 | web - 2018-12-11 23:21:27,141 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:27 | web - 2018-12-11 23:21:27,150 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:27 | web - 2018-12-11 23:21:27,158 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:27 | web - 2018-12-11 23:21:27,168 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:27 | web - 2018-12-11 23:21:27,193 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:27 | web - 2018-12-11 23:21:27,261 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:27 | web - 2018-12-11 23:21:27,284 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:27 | web - 2018-12-11 23:21:27,290 [qtp1435909461-283] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/12/11 23:21:27 | web - 2018-12-11 23:21:27,291 [qtp1435909461-283] INFO  i.u.w.c.g.SocialNetworkGraphServiceImpl - Hitting pages network graph built in 1830 ms.
INFO   | jvm 1    | 2018/12/11 23:21:27 | web - 2018-12-11 23:21:27,291 [qtp1435909461-283] INFO  i.u.w.c.g.SocialNetworkGraphServiceImpl - Starting YifanHuLayout algorithm
INFO   | jvm 1    | 2018/12/11 23:21:27 | web - 2018-12-11 23:21:27,485 [qtp1435909461-283] INFO  i.u.w.c.g.SocialNetworkGraphServiceImpl - Force atlas completed in 194 ms.
INFO   | jvm 1    | 2018/12/11 23:21:27 | web - 2018-12-11 23:21:27,485 [qtp1435909461-283] INFO  i.u.w.c.g.SocialNetworkGraphServiceImpl - Starting gexf file export
INFO   | jvm 1    | 2018/12/11 23:21:27 | web - 2018-12-11 23:21:27,543 [qtp1435909461-283] ERROR i.u.w.c.g.SocialNetworkGraphServiceImpl - Error while generating graph
INFO   | jvm 1    | 2018/12/11 23:21:27 | java.io.FileNotFoundException: C:/example.gexf (No such file or directory)
INFO   | jvm 1    | 2018/12/11 23:21:27 | 	at java.io.FileOutputStream.open0(Native Method) ~[na:1.8.0_161]
INFO   | jvm 1    | 2018/12/11 23:21:27 | 	at java.io.FileOutputStream.open(FileOutputStream.java:270) ~[na:1.8.0_161]
INFO   | jvm 1    | 2018/12/11 23:21:27 | 	at java.io.FileOutputStream.<init>(FileOutputStream.java:213) ~[na:1.8.0_161]
INFO   | jvm 1    | 2018/12/11 23:21:27 | 	at java.io.FileOutputStream.<init>(FileOutputStream.java:162) ~[na:1.8.0_161]
INFO   | jvm 1    | 2018/12/11 23:21:27 | 	at org.gephi.io.exporter.impl.ExportControllerImpl.exportFile(ExportControllerImpl.java:128) ~[gephi-toolkit-0.8.7.jar:na]
INFO   | jvm 1    | 2018/12/11 23:21:27 | 	at org.gephi.io.exporter.impl.ExportControllerImpl.exportFile(ExportControllerImpl.java:88) ~[gephi-toolkit-0.8.7.jar:na]
INFO   | jvm 1    | 2018/12/11 23:21:27 | 	at it.uniroma3.wcb.course.graph.SocialNetworkGraphServiceImpl.buildHittingPagesGraph(SocialNetworkGraphServiceImpl.java:194) ~[Wiki-course-builder-1.5.2-SNAPSHOT.jar:1.5.2-SNAPSHOT]
INFO   | jvm 1    | 2018/12/11 23:21:27 | 	at it.uniroma3.wcb.web.controller.SocialNetworkController.getCommunityGraph(SocialNetworkController.java:32) [Wiki-course-builder-1.5.2-SNAPSHOT.jar:1.5.2-SNAPSHOT]
INFO   | jvm 1    | 2018/12/11 23:21:27 | 	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method) ~[na:1.8.0_161]
INFO   | jvm 1    | 2018/12/11 23:21:27 | 	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62) ~[na:1.8.0_161]
INFO   | jvm 1    | 2018/12/11 23:21:27 | 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) ~[na:1.8.0_161]
INFO   | jvm 1    | 2018/12/11 23:21:27 | 	at java.lang.reflect.Method.invoke(Method.java:498) ~[na:1.8.0_161]
INFO   | jvm 1    | 2018/12/11 23:21:27 | 	at org.springframework.web.method.support.InvocableHandlerMethod.doInvoke(InvocableHandlerMethod.java:205) [spring-web-4.3.13.RELEASE.jar:4.3.13.RELEASE]
INFO   | jvm 1    | 2018/12/11 23:21:27 | 	at org.springframework.web.method.support.InvocableHandlerMethod.invokeForRequest(InvocableHandlerMethod.java:133) [spring-web-4.3.13.RELEASE.jar:4.3.13.RELEASE]
INFO   | jvm 1    | 2018/12/11 23:21:27 | 	at org.springframework.web.servlet.mvc.method.annotation.ServletInvocableHandlerMethod.invokeAndHandle(ServletInvocableHandlerMethod.java:97) [spring-webmvc-4.3.13.RELEASE.jar:4.3.13.RELEASE]
INFO   | jvm 1    | 2018/12/11 23:21:27 | 	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.invokeHandlerMethod(RequestMappingHandlerAdapter.java:827) [spring-webmvc-4.3.13.RELEASE.jar:4.3.13.RELEASE]
INFO   | jvm 1    | 2018/12/11 23:21:27 | 	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.handleInternal(RequestMappingHandlerAdapter.java:738) [spring-webmvc-4.3.13.RELEASE.jar:4.3.13.RELEASE]
INFO   | jvm 1    | 2018/12/11 23:21:27 | 	at org.springframework.web.servlet.mvc.method.AbstractHandlerMethodAdapter.handle(AbstractHandlerMethodAdapter.java:85) [spring-webmvc-4.3.13.RELEASE.jar:4.3.13.RELEASE]
INFO   | jvm 1    | 2018/12/11 23:21:27 | 	at org.springframework.web.servlet.DispatcherServlet.doDispatch(DispatcherServlet.java:967) [spring-webmvc-4.3.13.RELEASE.jar:4.3.13.RELEASE]
INFO   | jvm 1    | 2018/12/11 23:21:27 | 	at org.springframework.web.servlet.DispatcherServlet.doService(DispatcherServlet.java:901) [spring-webmvc-4.3.13.RELEASE.jar:4.3.13.RELEASE]
INFO   | jvm 1    | 2018/12/11 23:21:27 | 	at org.springframework.web.servlet.FrameworkServlet.processRequest(FrameworkServlet.java:970) [spring-webmvc-4.3.13.RELEASE.jar:4.3.13.RELEASE]
INFO   | jvm 1    | 2018/12/11 23:21:27 | 	at org.springframework.web.servlet.FrameworkServlet.doGet(FrameworkServlet.java:861) [spring-webmvc-4.3.13.RELEASE.jar:4.3.13.RELEASE]
INFO   | jvm 1    | 2018/12/11 23:21:27 | 	at javax.servlet.http.HttpServlet.service(HttpServlet.java:735) [javax.servlet-3.0.0.v201112011016.jar:na]
INFO   | jvm 1    | 2018/12/11 23:21:27 | 	at org.springframework.web.servlet.FrameworkServlet.service(FrameworkServlet.java:846) [spring-webmvc-4.3.13.RELEASE.jar:4.3.13.RELEASE]
INFO   | jvm 1    | 2018/12/11 23:21:27 | 	at javax.servlet.http.HttpServlet.service(HttpServlet.java:848) [javax.servlet-3.0.0.v201112011016.jar:na]
INFO   | jvm 1    | 2018/12/11 23:21:27 | 	at org.eclipse.jetty.servlet.ServletHolder.handle(ServletHolder.java:684) [jetty-servlet-8.1.11.v20130520.jar:8.1.11.v20130520]
INFO   | jvm 1    | 2018/12/11 23:21:27 | 	at org.eclipse.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1448) [jetty-servlet-8.1.11.v20130520.jar:8.1.11.v20130520]
INFO   | jvm 1    | 2018/12/11 23:21:27 | 	at org.springframework.web.filter.RequestContextFilter.doFilterInternal(RequestContextFilter.java:99) [spring-web-4.3.13.RELEASE.jar:4.3.13.RELEASE]
INFO   | jvm 1    | 2018/12/11 23:21:27 | 	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:107) [spring-web-4.3.13.RELEASE.jar:4.3.13.RELEASE]
INFO   | jvm 1    | 2018/12/11 23:21:27 | 	at org.eclipse.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1419) [jetty-servlet-8.1.11.v20130520.jar:8.1.11.v20130520]
INFO   | jvm 1    | 2018/12/11 23:21:27 | 	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:317) [spring-security-web-4.2.3.RELEASE.jar:4.2.3.RELEASE]
INFO   | jvm 1    | 2018/12/11 23:21:27 | 	at org.springframework.security.web.access.intercept.FilterSecurityInterceptor.invoke(FilterSecurityInterceptor.java:127) [spring-security-web-4.2.3.RELEASE.jar:4.2.3.RELEASE]
INFO   | jvm 1    | 2018/12/11 23:21:27 | 	at org.springframework.security.web.access.intercept.FilterSecurityInterceptor.doFilter(FilterSecurityInterceptor.java:91) [spring-security-web-4.2.3.RELEASE.jar:4.2.3.RELEASE]
INFO   | jvm 1    | 2018/12/11 23:21:27 | 	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:331) [spring-security-web-4.2.3.RELEASE.jar:4.2.3.RELEASE]
INFO   | jvm 1    | 2018/12/11 23:21:27 | 	at org.springframework.security.web.access.ExceptionTranslationFilter.doFilter(ExceptionTranslationFilter.java:114) [spring-security-web-4.2.3.RELEASE.jar:4.2.3.RELEASE]
INFO   | jvm 1    | 2018/12/11 23:21:27 | 	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:331) [spring-security-web-4.2.3.RELEASE.jar:4.2.3.RELEASE]
INFO   | jvm 1    | 2018/12/11 23:21:27 | 	at org.springframework.security.web.session.SessionManagementFilter.doFilter(SessionManagementFilter.java:137) [spring-security-web-4.2.3.RELEASE.jar:4.2.3.RELEASE]
INFO   | jvm 1    | 2018/12/11 23:21:27 | 	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:331) [spring-security-web-4.2.3.RELEASE.jar:4.2.3.RELEASE]
INFO   | jvm 1    | 2018/12/11 23:21:27 | 	at org.springframework.security.web.authentication.AnonymousAuthenticationFilter.doFilter(AnonymousAuthenticationFilter.java:111) [spring-security-web-4.2.3.RELEASE.jar:4.2.3.RELEASE]
INFO   | jvm 1    | 2018/12/11 23:21:27 | 	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:331) [spring-security-web-4.2.3.RELEASE.jar:4.2.3.RELEASE]
INFO   | jvm 1    | 2018/12/11 23:21:27 | 	at org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter.doFilter(SecurityContextHolderAwareRequestFilter.java:170) [spring-security-web-4.2.3.RELEASE.jar:4.2.3.RELEASE]
INFO   | jvm 1    | 2018/12/11 23:21:27 | 	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:331) [spring-security-web-4.2.3.RELEASE.jar:4.2.3.RELEASE]
INFO   | jvm 1    | 2018/12/11 23:21:27 | 	at org.springframework.security.web.savedrequest.RequestCacheAwareFilter.doFilter(RequestCacheAwareFilter.java:63) [spring-security-web-4.2.3.RELEASE.jar:4.2.3.RELEASE]
INFO   | jvm 1    | 2018/12/11 23:21:27 | 	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:331) [spring-security-web-4.2.3.RELEASE.jar:4.2.3.RELEASE]
INFO   | jvm 1    | 2018/12/11 23:21:27 | 	at org.springframework.security.web.authentication.AbstractAuthenticationProcessingFilter.doFilter(AbstractAuthenticationProcessingFilter.java:200) [spring-security-web-4.2.3.RELEASE.jar:4.2.3.RELEASE]
INFO   | jvm 1    | 2018/12/11 23:21:27 | 	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:331) [spring-security-web-4.2.3.RELEASE.jar:4.2.3.RELEASE]
INFO   | jvm 1    | 2018/12/11 23:21:27 | 	at org.springframework.security.web.authentication.logout.LogoutFilter.doFilter(LogoutFilter.java:116) [spring-security-web-4.2.3.RELEASE.jar:4.2.3.RELEASE]
INFO   | jvm 1    | 2018/12/11 23:21:27 | 	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:331) [spring-security-web-4.2.3.RELEASE.jar:4.2.3.RELEASE]
INFO   | jvm 1    | 2018/12/11 23:21:27 | 	at org.springframework.security.web.header.HeaderWriterFilter.doFilterInternal(HeaderWriterFilter.java:64) [spring-security-web-4.2.3.RELEASE.jar:4.2.3.RELEASE]
INFO   | jvm 1    | 2018/12/11 23:21:27 | 	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:107) [spring-web-4.3.13.RELEASE.jar:4.3.13.RELEASE]
INFO   | jvm 1    | 2018/12/11 23:21:27 | 	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:331) [spring-security-web-4.2.3.RELEASE.jar:4.2.3.RELEASE]
INFO   | jvm 1    | 2018/12/11 23:21:27 | 	at org.springframework.security.web.context.SecurityContextPersistenceFilter.doFilter(SecurityContextPersistenceFilter.java:105) [spring-security-web-4.2.3.RELEASE.jar:4.2.3.RELEASE]
INFO   | jvm 1    | 2018/12/11 23:21:27 | 	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:331) [spring-security-web-4.2.3.RELEASE.jar:4.2.3.RELEASE]
INFO   | jvm 1    | 2018/12/11 23:21:27 | 	at org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter.doFilterInternal(WebAsyncManagerIntegrationFilter.java:56) [spring-security-web-4.2.3.RELEASE.jar:4.2.3.RELEASE]
